"tipo_bien","numero_oficio","juzgado","tipo_delito","medida","fecha_recepcion","fecha_medida","localizacion","provincia","estupefaciente_sustancia","estupefaciente_cantidad","arma_tipo","arma_numero_serie","arma_marca","arma_modelo","arma_calibre","automotor_tipo","automotor_dominio","automotor_marca","automotor_modelo","automotor_color","automotor_anio","aeronave_numero_serie","aeronave_matricula","aeronave_marca","aeronave_modelo","buque_pais","buque_nombre","buque_matricula","dinero_moneda_descripcion","dinero_cantidad","titulo_tipo","titulo_nombre_emisor","titulo_cantidad","titulo_fecha_vencimiento","titulo_categoria","titulo_bolsa_cotiza","titulo_moneda","otro_clasificacion","otro_detalle","provincia_indec_id"
"arma",,"Juzgado Federal Criminal y Correccional de L. de Zamora Nro.2","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro","2013-07-10",,,,,,"Pistola","Z8805","ASTRA","A-100","9MM",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal Criminal y Correccional de L. de Zamora Nro.2","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro","2013-07-10",,,,,,"Revolver","03951P","DOBERMAN",,"32 LARGO",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal Criminal y Correccional de L. de Zamora Nro.2","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro","2013-07-10",,,,,,"Revolver","113133","TALA",,"22 RIFLE LARGO",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal Criminal y Correccional de L. de Zamora Nro.2","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro","2013-07-10",,,,,,"Revolver","275748","ORBEA",,"32 LARGO",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal Criminal y Correccional de L. de Zamora Nro.2","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro","2013-07-10",,,,,,"Revolver","330137","BAGUAL",,"22 LARGO RIFLE",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal Criminal y Correccional de L. de Zamora Nro.2","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro","2013-07-10",,,,,,"Revolver","39278K","COLT","POLICE POSITIVE","38 CORTO",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal Criminal y Correccional de L. de Zamora Nro.2","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro","2013-07-10",,,,,,"Revolver","397108","COLT","POLICE POSITIVE","38 SPECIAL",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal Criminal y Correccional de L. de Zamora Nro.2","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro","2013-07-10",,,,,,"Revolver","QC507966","TAURUS",,"44 REMINGTON MAGNUM",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Caleta Olivia","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro","2015-03-02",,,,,,"Revolver",,,"DECTIME","32",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Caleta Olivia","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro","2015-03-02",,,,,,"Revolver","427496 LT","POLICE POSITIVE",,"38 ESPECIAL",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Caleta Olivia","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro","2015-03-02",,,,,,"Revolver","S/N",,"LEGITIMO FOX","32 ESPECIAL",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Caleta Olivia","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro","2013-07-22",,,,,,"Rifle","119905243","LEGEND","B2-3","5.5 MM",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Caleta Olivia","INFRACCION LEY 26364 - PREVENCION Y SANCION DE LA TRATA DE PERSONAS Y ASISTENCIA A SUS VICTIMAS","Secuestro","2013-07-22",,,,,,"Pistola","NO SE ENCUENTRA VISIBLE","BERSA",,"22",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Caleta Olivia","INFRACCION LEY 26364 - PREVENCION Y SANCION DE LA TRATA DE PERSONAS Y ASISTENCIA A SUS VICTIMAS","Secuestro","2013-07-22",,,,,,"Revolver","18782",,"REVOLVER","32",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Caleta Olivia","Contra libertad. (Art. 140  a 149  ter)","Secuestro","2015-05-27",,,,,,"Rifle",,,,"22 LARGO",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Caleta Olivia","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro","2017-04-11",,,,,,"Revolver",,"TAURUS BRASIL","SPL","38",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Concepción del Uruguay N°1","Robo (arts. 164 a 167)","Secuestro","2016-12-28",,"AN MAC",,,,"Pistola","11-176322","BROWNING",,"9MM",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Concepción del Uruguay N°1","Robo (arts. 164 a 167)","Secuestro","2016-12-28",,"AN MAC",,,,"Pistola","11-607964","BERSA THUNDER",,"9MM",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Concepción del Uruguay N°1","Robo (arts. 164 a 167)","Secuestro","2016-12-28",,"AN MAC",,,,"Pistola","16614","BROWNING",,"9MM",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Concepción del Uruguay N°1","Robo (arts. 164 a 167)","Secuestro","2016-12-28",,"AN MAC",,,,"Revolver","BORRADA","SIN MARCA",,"38 CORTO",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Corrientes Nro. 1","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Decomiso","2012-09-04",,"RESERVADO EN LA SECRETARIA PENAL N° 6","Corrientes",,,"Revolver","3197P","GALAND",,,,,,,,,,,,,,,,,,,,,,,,,,,"18"
"arma",,"Juzgado Federal de Corrientes Nro. 1","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro","2012-11-12",,,,,,"Revolver",,"TIVER",,"22",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Corrientes Nro. 2","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro","2012-09-03",,"ESC. 48 GENDARMERIA NACIONAL",,,,"Pistola",,"FM HIPOWER","DETECTIVE","9MM",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Corrientes Nro. 2","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro","2013-03-25",,,,,,"Revolver",,"CIASENC-EIBAR",,"38",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Corrientes Nro. 2","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2013-05-23",,,,,,"No informada",,,,"25 CORTO",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Corrientes Nro. 2","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2013-05-23",,,,,,"Pistola",,"BALLESTER-MOLINA",,"22",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Corrientes Nro. 2","Falsificación de documentos en general (art.292 a 298bis)","Secuestro","2013-11-22",,"SECRETARIA PENAL N°1 DEL JUZGADO",,,,"Pistola",,,,"25 AUTO N°6.35B9",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Corrientes Nro. 2","Falsificación de documentos en general (art.292 a 298bis)","Secuestro","2013-11-22",,"SECRETARIA PENAL N° 1 DEL JUZGADO",,,,"Pistola",,"BALLESTER MOLINA N° 45176",,"22 LR",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Corrientes Nro. 2","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro","2013-09-09",,"SECRETARIA PENAL 1 DEL TRIBUNAL",,,,"Revolver",,"GALANS","MR","22 LARGO",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Corrientes Nro. 2","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro","2013-09-09",,"SECRETARIA PENAL N°1",,,,"Revolver",,"ITALO","G.R.R.","32 LARGO",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Dolores","Asociación ilícita (art.210 y 210bis)","Afectado a otra medida","2013-07-15",,,,,,"Carabina",,"BATAN","SUPER 54",,,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Dolores","Asociación ilícita (art.210 y 210bis)","Afectado a otra medida","2013-07-15",,,,,,"Escopeta","24627","ACIER BAYARA",,,,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Dolores","Asociación ilícita (art.210 y 210bis)","Afectado a otra medida","2013-07-15",,,,,,"Revolver",,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Dolores","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Afectado a otra medida","2013-07-15",,,,,,"Revolver",,"SPECIAL",,,,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Dolores","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Afectado a otra medida","2014-07-16",,,,,,"No informada","13631102",,,"9 MM",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Dolores","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Afectado a otra medida","2014-07-16",,,,,,"Carabina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de General Roca","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro","2012-12-26",,,,,,"Revolver","142623",,,"22 LARGO UNO",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de General Roca","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro","2012-12-26",,,,,,"Revolver","142623",,,"22 LARGO UNO",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Falsificación de documentos en general (art.292 a 298bis)","Secuestro","2012-12-27",,,,,,"Carabina",,"BATAAN","SUPER 54","22",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Falsificación de documentos en general (art.292 a 298bis)","Secuestro","2012-12-27",,,,,,"Escopeta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Falsificación de documentos en general (art.292 a 298bis)","Secuestro","2012-12-27",,,,,,"Escopeta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Falsificación de documentos en general (art.292 a 298bis)","Secuestro","2012-12-27",,,,,,"Escopeta","6709","BERSA",,"28",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Falsificación de documentos en general (art.292 a 298bis)","Secuestro","2012-12-27",,,,,,"Pistola",,"CZ 75D CONOAC",,,,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Falsificación de documentos en general (art.292 a 298bis)","Secuestro","2012-12-27",,,,,,"Pistola","207048","CORZO",,,,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Falsificación de documentos en general (art.292 a 298bis)","Secuestro","2012-12-27",,,,,,"Revolver","12425","TANQUE","1963",,,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Falsificación de documentos en general (art.292 a 298bis)","Secuestro","2012-12-27",,,,,,"Revolver","20841A","ITALO GRA",,"32",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES",,"2012-12-07",,,,,,"Pistola","39829","BROWNING",,,,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro","2012-12-07",,,,,,"Pistola",,"REGINA",,"365",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Atentado y resistencia contra la autoridad (arts.237 a 243)","Secuestro","2012-10-12",,,,,,"Escopeta","13623","SPORTMAN",,"16",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Carabina",,,,"22",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Carabina",,,,"22",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Carabina",,"JAGUAR",,"9 MM",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Carabina","107717","MAHELLY","ST70","22 LARGO RIFLE",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Carabina","3046","MARCATI",,"22 LARGO RIFLE",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Carabina","879270","WINCHESTER","1892",,,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Escopeta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Escopeta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Escopeta",,,,"12 UAB",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Escopeta",,,,"14",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Escopeta",,,,"16",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Escopeta",,,,"16",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Escopeta",,,,"16",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Escopeta",,,,"16",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Escopeta",,,,"16",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Escopeta",,,,"16",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Escopeta",,,,"16",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Escopeta",,,,"20",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Escopeta",,,,"20",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Escopeta",,,,"36",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Escopeta",,"SOLE",,"14 MM",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Escopeta","00426",,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Escopeta","10033",,,"9  MM",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Escopeta","11403",,,"9 MM",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Escopeta","11494","SPORTMAN",,"36",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Escopeta","117416",,,"16",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Escopeta","15955","VICTOR MARASQUETA",,"16",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Escopeta","23091","SAFARA",,"16",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Escopeta","360","DAMAS",,"16",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Escopeta","3686","SPORTMAN",,"12 MM",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Escopeta","51335",,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Escopeta","53858","CENTAURO ARGENTINO",,"36 MM",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Escopeta","6464","NEUMANN LIEGGE",,,,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Escopeta","68628","CENTAURO",,"14 MM",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Escopeta","6912",,,"16 UAB",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Escopeta","737",,,"14 MM",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Fusil","65326",,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Pistola","6535",,,"635",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Pistolon ","75772","CENTAURO",,"14 MM",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Revolver",,,,"32",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Revolver",,,,"32",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Revolver",,,,"32",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Revolver",,,,"32 CORTO",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Revolver",,,,"32 DETECTIVE",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Revolver",,,,"40",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Revolver",,"ORBEA",,"32 LARGO",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Revolver",,"ORBEA",,"40",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Revolver",,"RUBI EXTRA",,"32 LARGO",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Revolver",,"TANQUE",,"38",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Revolver","22318",,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Revolver","225298","ORBEA",,"40",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Revolver","E320703","ORBEA",,"38 LARGO",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Revolver","E337779","ORBEA",,"32 LARGO",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Revolver","K2056","GALANT",,"22 LARGO",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Junín","Incendios y otros estragos (art. 186 a 189ter)","Secuestro","2012-10-12",,,,,,"Rifle","19077",,,"14 UAB",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Mar del Plata Nro. 3","Contra libertad. (Art. 140  a 149  ter)","Secuestro","2015-05-06",,,,,,"Fusil",,"WINCHESTER",,"44",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Mar del Plata Nro. 3","Contra libertad. (Art. 140  a 149  ter)","Secuestro","2015-05-06",,,,,,"Revolver","SIN NUMERACION VISIBLE","ROSSI",,"38 ESPECIAL",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Mar del Plata Nro. 3","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro","2014-05-29",,,,,,"Revolver",,,,"32 MM LARGO",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Mar del Plata Nro. 3","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro","2014-05-29",,,,,,"Revolver","81109","RUBI EXTRA",,"32 MM LARGO",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Mar del Plata Nro. 3","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro","2012-09-03",,,,,,"Carabina",,"GACELA",,"22",,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Oran","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro","2015-09-08",,"DEPOSITADOS EN SECRETARIA",,,,"Escopeta",,"BENNELI",,,,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Oran","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro","2015-09-08",,"DEPOSITADOS EN SECRETARIA",,,,"Fusil",,"FAL",,,,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Oran","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro","2015-09-08",,"DEPOSITADOS EN SECRETARIA",,,,"Pistola",,"PIETRO BERETTA",,,,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Oran","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro","2015-09-08",,"DEPOSITADOS EN SECRETARIA",,,,"Pistola",,"PIETRO BERETTA",,,,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Oran","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro","2015-09-08",,"DEPOSITADOS EN SECRETARIA",,,,"Pistola",,"PIETRO BERETTA",,,,,,,,,,,,,,,,,,,,,,,,,,,""
"arma",,"Juzgado Federal de Oran","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro","2015-09-08",,"DEPOSITADOS EN SECRETARIA",,,,"Pistola",,"PIETRO BERETTA",,,,,,,,,,,,,,,,,,,,,,,,,,,""
